,label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20
10,1,-0.5272343683551071,-0.25581045666133173,0.3047309968315488,1.704441941159174,-1.3853808565950732,1.2833704638354635,1.2355202776151617,-0.544060518766188,1.2120448176449319,-0.6756970618307069,-0.5882054736895338,0.8191673923639058,0.8118472179392394,-0.7331505635430533,-0.7468991326912052,-2.728458247052468,1.280414949842508,0.14911413091625764,-3.08140224086442,1.153953382319429
11,3,-1.5528089812905126,-0.2692536600471357,-1.2542707284155203,-0.13896878150832911,2.432323072120028,3.348860754444302,-3.1356505684365104,-2.276824077585261,-1.9602117405837198,-0.9039586134034719,1.7085137418674898,0.9510609013378655,0.24952137168881952,1.2048856993717723,0.8644281241037308,4.177550093840567,-0.4505926366111015,-1.0897508104160518,0.7115297078472533,-2.5829545526516937
12,0,-2.1792424690426295,-1.4436758345686211,0.3139876545910274,-1.6229124779107948,3.3436782436393493,-1.5736403463322062,-1.7749663463427339,-0.2817406289389528,1.3610973873452896,0.04479659537751032,0.7342194390203193,-4.831806465692446,-0.7656984133643411,-4.036422362785713,0.852961751950825,2.0798445434241972,1.0547717005935433,0.28086054810860717,-1.6073586782396687,-1.1634903709361402
13,3,-0.7735161418834585,-0.6380547262443673,0.14355017987088356,2.819193894384711,1.8918059535747915,-1.9520021173410105,-0.9561571793587954,-0.4310030201886579,-4.4473483229927755,0.9793356899659413,1.700771552965701,2.766552872498101,-0.35884151922097574,5.178186100441025,1.5664243280374226,-0.05964553442676521,0.8623179574789545,-1.1986298158251891,-0.7533190130103726,-0.6503394638890053
14,4,1.9819177998300463,-3.2980906640486407,-0.6554325983521648,0.9703505234942905,0.7387374614967263,1.2853560016062864,0.8526966794850875,-0.5562922045001683,1.874128648999748,0.7775778115021847,0.6415286434647749,1.535884696949268,0.46828969648147967,1.5233924209794334,-0.14647117177836677,0.8820603250173036,-0.31360925568711906,-0.1705922696372311,-1.4224243229552345,-0.27392498050242287
15,0,-1.4953852103126133,1.967152926770137,0.3913507710110725,1.394542761982801,-0.5437197789352578,2.68141514177189,-4.054734002527713,-0.34657079960660464,2.340815019529441,1.096008684884223,0.5667715142910243,1.1325368892320617,0.45133608238583456,-0.4071597725538043,0.7763134158881659,-0.4679935277696444,-0.07915875637632097,1.8939787356814484,-0.20073230514175797,2.595596926567803
16,1,0.8400361855270203,1.6643575081913284,-0.16540924456255304,2.3469875078047484,0.2049758837986956,-0.1864970562936122,0.008675546032524156,0.5287373582067879,-1.723211318793048,-2.0738724309458823,1.892159078019393,1.7570271075114439,-0.05619412676973745,2.829251384142338,0.14840966335275027,0.5551295368314734,-0.023974130750544248,-1.705146788548863,1.1023832798253657,-1.7916295995548506
17,2,0.411088695818165,1.2035892724057404,-1.6098735445833858,-2.971383702305846,-2.3515787744286696,-1.6987152237589855,8.163239988043559,-0.11562653852409166,4.784571524518237,0.47504456898079417,0.201895182568624,-11.332064346930158,0.19685973543635982,-12.798244549656422,1.564404395307916,-1.0625028879727498,-1.661658877257822,-0.05280985906083435,-3.512470731989509,-4.804882798407437
18,2,2.9374311424222035,-2.2428969134272396,0.23870013079949187,-1.725832883039518,-0.885958419010362,2.5622370638482606,2.859569682951329,-0.171194581812216,0.18636632242626497,-0.698852023553858,1.1714539401030626,2.3751058761361072,-1.2929334385102287,1.723323554424522,-0.5613171847888732,1.4044418324507175,-0.4869522310148141,-0.6659756860365919,1.301781246844061,-0.19890102436144017
19,2,-1.1522577604938868,0.5532155288300467,-1.4449576918109026,-1.4107452130888385,-0.5896920127654016,0.6629848731018023,0.3805906239005036,-0.10443952147456143,-1.4665308092907843,0.7949763177821032,1.6162250330360957,0.9596634839409596,0.17801558452189503,-0.05728042836335967,3.177166379348783,-0.9765622992179942,-1.4160221219123026,0.25353000181154695,0.5126157832515618,1.4156288807755506
20,3,1.6944900000322642,-3.1772669310106076,0.3759960963753155,-3.50283376616264,1.2277470379818949,1.7109451114191432,0.3628463103624281,-0.4552576339384522,-0.25228797598657027,-0.12838190297459043,0.8977514852627074,1.5851144835659123,-0.08906322901044994,1.4439195161576084,0.5763719258668457,3.532111934777636,-0.8680656036068954,1.3456019816027638,3.0181249120462397,-0.13326000179135164
21,3,1.408887569209929,-1.7369303910292406,0.9495763765630418,1.5478796494896592,0.726585165465409,-1.8124485047603365,3.7750094239180023,0.14230262002507107,0.1697130598419562,-1.6277497264050365,-1.020774204031978,0.8199445569346194,-0.3797014607946,0.7554124881561769,0.6562550256339468,-1.9699807293973275,0.7721001739758967,-1.4968054583047903,-2.0228147885706638,-1.6269530305820654
22,2,-3.5662253881764,2.3189772222587965,-0.6403576392147602,-3.211379474413571,-1.140723582252197,1.4613859545209325,2.1284020023028103,-2.624615748607113,-2.3228838389272646,0.8812860432671724,0.571117982005007,-0.18285227988909872,-0.7103034106476115,-4.151624871297487,0.3063270718272654,-1.5846619613053297,1.83681879816096,0.20893777279415693,1.8145107609784559,-1.508585003083935
23,2,2.195013420912863,4.1533167919114025,0.4485862687901536,-3.2847871145788465,-0.44704563691366406,2.1529694513533433,1.0037606254258886,-0.018483016753656337,-0.16673664153110943,0.43045368805369877,1.360059783026598,-6.529022048437291,1.483481642568686,-2.64674078405404,-0.23982267647317398,2.596961150953874,-0.5765505458598152,0.34353993463318266,-2.423622812440774,1.3467090709874285
24,0,-0.025329533712720148,-2.0089224692690837,-1.0779813437858339,0.7730864522650162,-0.9033391469265583,-0.3977416058848545,-0.38679225685659957,-1.3102400103382508,2.1779428231650226,0.9903784647631557,-1.322643808688405,-0.13714058744142116,1.5849673826920976,-1.410664475945309,0.5503476564453762,1.8746420077917572,0.7028094017186731,-0.5000738760576978,2.848254045719687,-1.9852170967284288
25,1,1.897051821426153,2.1007501465012255,0.2332157519666091,-0.6640532238402092,0.8736270067971306,-0.4324536467852901,1.3731830137739498,-1.43959467169988,-1.8954844987967363,0.36731665999829455,-0.15174468579962072,-3.24382441137772,-0.6062409570007614,0.470393808485137,1.3891096317191662,2.1219043481756734,-1.0818692076791543,-1.8628031933562388,-1.0440785479685433,-1.2042682756867935
26,0,-5.77533148416115,2.438966655978867,1.3178365386281845,0.9777807564670798,2.9998421206723136,2.292287162004464,-9.743469617215501,-0.8048670996124736,0.956619616869549,1.640333767305439,1.409539956104459,-4.400655662671922,0.6332488125862001,-3.0849212106532726,0.393743109346701,3.21225994374021,0.5371085986607765,0.6026289635961262,-2.802498255560312,1.8242585079994327
27,1,-2.7361836158306168,2.1249757838348127,-1.1924495095167826,1.0199472071061777,-1.1160305167868199,-1.6283943468358757,-0.5435550939600192,0.3649479502505849,0.9104928716752104,0.8319660014965823,-0.1405087829773534,-2.9454692487384335,0.3561214328046477,-4.555785750008293,-0.7408157329638012,0.12370405252917374,1.2423292514580055,-0.007808349601450118,2.12814345653671,-2.9615914251203765
28,4,1.3564909658992979,-1.191187761536344,0.6642902765073816,0.9091482610911988,1.9900418266170947,3.1602292219629917,-1.2292838098574599,1.8777947634227492,2.1735046091810237,-1.470331957785081,1.1168680347251159,2.6082145769936633,-0.7867720338946056,2.1055154489937324,-0.49778856407909344,0.12660184170920455,-2.3690586504171196,-0.13224030050255867,-2.5173456415742,1.3593253314097866
29,0,-0.6087866602769704,2.2516981806332375,1.0861178569398189,3.0113616384863326,0.8800534437162922,-0.6868816952710795,-3.330844125033465,-0.7482437395538929,-1.5140897956903072,1.9312024651110498,-0.3890957161859333,-4.552051975354633,-1.6004206223481454,0.2498621632867413,0.7229436271332237,3.963836440109381,-1.9809691938988205,-1.1304656440533798,-1.5354051457600255,-2.225788597514963
30,3,1.8887821444887298,-0.42291290728743525,-0.009516057715891119,-1.1288503918576815,3.8315671911979146,-1.5064160796156068,0.5473492986340736,0.7380949909302029,2.205190502930392,0.40041686207606475,0.42518187570671107,-2.860957751961271,1.461850701584873,-1.4610802143273758,-0.36387123419540846,2.454320500059447,1.283857273069573,-0.7448332350500732,0.10096759259031643,-2.6639373413036105
31,2,0.49998862009642664,-0.5724308144997999,1.1510416474303031,0.44266043832857294,-1.0916893019098795,1.1729629676887923,-1.325173572886796,-2.383340154199926,0.9031127686863037,0.37215150116504814,0.2714696798107145,4.844178972031928,-1.3827460165257415,2.9262386383408785,-0.7758456366272579,-1.3108681634953259,-0.4096226542550876,-0.48897865814121466,2.3733118865524596,3.180156209083824
32,0,-1.6289890606948363,0.13796142190415298,-0.27655753832011987,-1.2992540298210433,2.006648836710066,0.8407262982090226,-2.677219409434173,-2.4768556633189003,4.097197685363482,1.4004500532569315,1.0958437812900783,0.8771221389424483,-0.6285699647352017,-2.6732113642521886,0.5645727051634325,-0.9330262137572275,0.5170185007715267,1.1677602737855648,1.218623792517843,1.5299218637579894
33,4,-0.22314459275772988,-3.9300747793307464,-0.33480236361146065,0.6180438911664413,-1.3168215027877932,-1.2004078036639192,-0.5838272262480482,-1.6452057202775032,1.4114190184266284,-0.9212677685361154,1.0797900501754731,-1.224054756490916,0.63177187949624,-0.2854483180289369,-0.8799782865717599,0.30367780475111905,-1.6579173069590558,1.160056445572576,-1.4276532980275933,2.4581865667765204
34,1,0.31339005198407266,1.5534521843904754,0.6876686228519581,1.371340938672862,-2.210642491612634,-0.39323519190864775,-1.1999405982262616,-2.468993724984322,2.0621467256462296,0.6660905075633734,0.33317683044800783,-3.6893344735036733,-2.2417749135011364,-3.1128706092929974,0.8153139142631088,4.05099956703646,-1.9167284707886316,-0.02148357008570051,4.123760721706684,-3.750674766012476
35,4,0.8512835366459723,-1.2426578958078216,0.6215573681922821,0.7758522034077792,1.5499530358765772,-0.3454833886662606,-1.4607175803658758,0.3761547946819126,-1.343197643955715,-1.0476276863659286,-0.6463266141126711,1.46547811178769,-1.4648585851261817,3.655388257852,0.06250902723716174,1.3959597987980459,-1.0682193910442097,0.33827466598383094,-0.1871270042628241,0.9838126075675749
36,4,6.5213350352291934,-4.724069764900066,1.5038220428769926,0.5705862883854907,-0.1599509578095166,2.063980676462978,7.268363357023047,-1.2543462025390713,1.8451972500059604,-0.6939466390634447,1.0741007069220918,5.975378044039835,1.1563288772917342,4.6849902563131876,-1.5427322622648278,-1.6945200456748029,-0.33322519084864943,1.8726348554724663,-1.5405585838028286,-0.757655373578306
37,2,1.3132805996499508,1.0968073352098935,-0.6636744721248503,-1.2269373365707197,-0.9895466313766633,-0.6430235250243245,2.164007752725346,1.598213569483247,-2.125491651161161,-0.7620700675154974,1.2324804836032253,-1.3617434655026708,0.19723694018115132,0.9033000061721397,0.34049012168930703,-0.3562853947348166,0.12465606365561202,0.45742205068438757,-0.9285217069516453,1.6441969175337594
38,2,-4.222408260207798,0.8714833915121075,0.35552666726781745,-1.6962196271690804,0.7886196388534529,-1.5632366962103075,1.892160525957289,0.08104523003457877,-5.926177582283332,0.23401363003320727,-0.5975839211933923,0.10125168137020296,1.22409494090941,-1.1658695963459749,0.3577390270371015,-0.9869177595742155,0.12373604300287568,-0.6037970647307923,1.0840776081624883,-2.8906339029997374
39,2,-1.267882830202955,-2.521458679613868,-0.06571077857140942,1.343033504551323,-0.7952565526003688,-0.26247733971421383,-4.0072455441129,-0.5295816793410043,-3.978048647677458,2.2632433689125584,0.3429664423741444,-1.6514764011105023,0.679939341453078,3.1041503561756296,-0.16120963560341486,5.391398995601227,-0.7568430251686147,1.639884185183455,0.6255240277400788,0.21023233717869508
40,3,0.07286791507975612,-0.24578655461155893,1.5227892359078041,2.6783712455191355,1.8138593011272857,-0.531658991560509,0.4266948726624866,1.1905030302853912,-1.4861999720438266,1.6284288218728564,-0.1240962050051374,4.298549718598472,0.3588084353126243,3.9433820232455394,1.0006503420591717,-2.331750469402476,0.42961163801958413,1.9085783934531382,-1.3606047635366392,-0.17435833182511082
41,3,-4.538674967921914,1.140055484466361,-0.48890301350524734,4.1372984591333575,-1.2109847901723252,-0.00034340762089266064,-5.102929296879999,0.1206428598340524,-6.429445988666207,0.30237247289711233,0.871924567025128,2.5429983351127934,-0.9710958482260418,4.674510166337246,-0.9465188849350147,0.6811833028894373,-0.669160367036759,-0.8305974790362713,0.04545286858974709,0.9290801438427011
42,2,1.761207503421024,1.5379597543272512,0.73040140224519,1.558516194247506,-3.141835995498666,1.211521136773575,-0.7350961988819744,0.20047637608135363,5.0147722388100835,-1.0414650296669756,0.954417219094659,-6.2898981795530675,-0.04484520758371116,-4.639690370244138,0.4825379896033444,2.944560168478474,-0.6259757658977074,-0.9345002207164906,-0.7093815344675488,-0.702534229552838
43,1,0.05293597045102774,0.25800106488185237,1.196389187995366,2.025281606102873,-1.3019362900035967,1.1740700817132617,0.6436442891054165,-0.9638773209250185,-0.453005283730615,0.6426117489975861,1.2224521023909984,1.4925650215112167,-1.0905501794722483,1.4421181896580677,-1.2044155966858738,-1.8085032273612036,0.9115942429080448,0.3245811069005514,-2.3991280502183865,1.3232177557789147
44,3,2.820915078019522,0.030762939922153093,0.33293862800043894,-2.9653921175298867,1.6348045953854924,-0.04009431834069618,-0.48630442905691096,1.5750045009069753,2.2522574964103614,0.1628487092750005,1.3899112940141263,-0.869055277282358,1.4823140221977422,0.05710045360221778,0.2259708618086538,2.7666717832174705,0.042103282815040416,1.2244947593053748,3.105021436784025,0.8255596619964184
45,3,-0.46705435662062855,0.32817837449792664,-0.6773153452143306,5.670027619190238,2.6664616045012854,0.2648557901789478,-6.404343139022938,0.43405061664513667,-4.817992759993217,0.4901353912375159,0.836357764379496,8.078590060030503,0.9952361549465827,11.120894363126972,-0.33564039013151614,0.8607052225726147,-0.4490681252267287,1.0746009675429449,0.7505201283980728,1.9307837553242506
46,3,3.1079652609970387,-1.3687951626727868,-0.8768077767261738,2.1292763470927993,0.05164528371523294,0.7916820133150876,1.9539348726393986,0.6842270141763392,-1.2352839729727871,1.0847870440140106,1.8298204710097818,2.744846857691252,-0.9028502125499539,4.845454433682559,-0.4087884397206373,-0.05024185986575311,-2.216588885112624,-0.6982658656793156,-2.0612593612639505,0.3258271650071437
47,4,0.6410120458294336,0.11228180186330819,0.5933397042444956,-1.4815129550877981,-1.0048062561841358,1.6591747242136612,0.11571873740105638,-0.6936348835433819,0.15027191180519697,1.06627213240844,0.30967683630094467,-0.9342718615464322,-0.04357503841970273,-1.1577955079668278,-0.6569256961175945,3.354971847128571,0.6895161137815129,-0.7868234284052571,3.2086650432363024,-1.9334476736689203
48,1,-2.312565471213339,-2.7904025055033017,0.8867308949368049,-1.7606894176024426,-6.167247802799351,1.8173379357861656,5.945965111737208,-2.0691375374327086,3.1069012798441347,-0.32168330065721273,0.3360010316366027,-3.8481368930251887,-0.002310873248345599,-9.11515952489986,-0.9367107047774178,-2.698178778542203,-0.07420087095107908,0.6750662900237839,-1.985710960323491,-1.0204600064356062
49,2,-0.8314201085897267,-0.35597904779612966,-1.2168074204448318,1.3334507040975199,-0.5281799510351373,-1.7296255387012296,-3.6433339601114225,0.31865558059458,-2.564985517356935,-0.13809257866452262,-1.3324279264514238,-3.929759535404535,0.5313384562659487,1.4090761962212945,0.07308878684726233,4.0899964820866455,-0.7122093074778518,1.1010668436881106,-0.2944395465275317,0.8880792959427758
50,3,-1.6805201183489142,-1.5014199358370526,-0.2859539149503295,0.9143085307081452,1.2570805723997334,-0.3702324104245929,0.780807602228598,-0.010712046348622467,-0.5293521284555145,0.7557794167384875,0.11815537184937554,1.8517296355132742,1.5638930403297404,0.0432579080157657,0.5788381214865358,-1.792425799062362,-0.24840204326781443,2.318845107555663,-1.3065927765922987,-0.9080074793487
51,4,-1.190959119905664,1.164074882474845,-0.5151560931115737,-0.9082036699745216,-2.0531443449007134,-0.06204716842437227,1.077870857631117,-0.5306619967394909,1.7666814908843476,-0.1696448273601807,0.47282132185275927,-2.2151652092128633,-1.4389897101054863,-4.71635064847758,0.614299944523506,0.4450639105776327,0.7277544161345807,-0.0331586674081282,2.9485649381021646,-2.2240549228538797
52,1,1.6801591957577948,0.7474982605868763,-0.7472149579293755,-3.3688348537412236,1.664579699020993,-0.061579378188452355,2.4475349384718252,-0.20631135270181752,-1.7986650611627133,-2.0978418042517064,-1.5858861802733135,0.8108280354024006,-1.3105025867266542,1.41398493275972,-0.10911907357348147,-0.4805115155432699,0.07656732731645936,1.0889805780879838,0.39801080308893333,1.26702795702169
53,3,0.49120935454124626,-0.3775748911783515,2.2943942749831905,0.2954052462446848,1.1600911326131538,-0.9251030842021649,2.2896452136466325,0.3630852945572087,-0.25134889414970873,-0.3627395370107851,-0.16733277682392936,1.7029008211396435,-1.6313737223473037,0.7073079541341513,-0.9343255162716052,-1.7654996114662334,-0.380279809081866,-1.513655945269972,-0.35547474129276657,-0.9238018380452154
54,0,-2.2221410083889066,-0.0248043144278208,1.4941120495724405,0.040758941175958935,-0.2549322887561062,-4.383409167407875,0.5113806338938567,-1.0748153938730023,3.382489455525378,-0.44403793629258403,0.31263542123679755,-8.553269368880015,1.5362999121221859,-7.878730047407233,0.663480667360044,-0.1678112399043142,1.2692941465887073,-0.27998910073792527,-2.0183652292685705,-1.421749415503819
55,2,1.574620371205003,0.15762850843621193,1.1188761067659216,1.0331889099141958,-0.8632026863131397,1.52607863008625,-3.250297978716068,-0.2185879974980218,3.232376937167365,0.3684609413589357,-0.8586667027837935,3.4616402579495205,-0.24746392962277627,2.648972482405384,0.02570246596582211,-0.11493400151580943,-0.8758756316179166,0.5749273464281489,2.203486316421427,4.11708396720678
56,2,-0.054701818504147987,-2.2632470438224503,1.7150201364075794,-0.22029286553255642,-0.4151948707860159,-2.5495339751162236,3.4187320640993053,1.6165137988400866,2.6589255682898227,0.2187088420322077,-0.7721007490265743,-9.478432831444824,-2.3726327041157065,-7.312804581272152,0.4227663598418263,1.850513434177104,0.37704261552935525,-0.7033995065422246,-4.308571800907584,-3.5537884987661426
57,4,-0.8167895870396084,1.6943153953138208,0.5124367137281546,-3.1004621720938137,-3.3600080251301767,0.7158672851612277,4.325093038403967,-1.6699072374479522,1.7786009958743412,0.7339942498432785,1.630708017344271,-0.9212043644598337,0.33309445500042667,-5.976555979151341,-1.184282984197565,-1.8416594968998923,0.3357534850027023,0.41704495495768634,3.789139479314487,-1.7666340498937978
58,1,1.6965308836503752,-1.576937267301254,-1.0695929713313372,0.30203208451283603,0.2971864229085438,0.9430611962451569,1.8905707520408375,1.6458577038070101,2.105673540342012,-0.12141838824923384,-0.35369554729335717,0.8433496450894336,-0.10016670153376861,-0.29874017232611394,0.8422067439110893,0.3565991539139851,0.0057785396556253865,-1.1204964354379308,-0.02660895027630969,-1.5120150072693619
59,2,-1.3046953160356582,0.2606480837152768,-0.26930095696913237,1.6625793125516672,-3.146711612868416,-0.014142414098522987,1.248930675025269,-0.12177890846203379,-1.8155402684805986,0.4522394510226386,0.8453894322497206,2.5010133019677117,0.34986728495530034,1.0613276134674055,-0.8700390918230263,-2.7559987112918636,-0.6850334096795135,0.08222781975968543,0.21650806975784445,1.2654038397330092
60,2,-0.44711203280682976,1.472104881809499,2.1388101155656316,-0.31821283763287156,-2.0507175593292186,-0.5301183375097571,0.24820174169432924,0.5824289279383238,-3.747376538391045,-0.6362466951332362,1.3857534600569212,-3.2883993086246086,1.8528995404592017,0.3415929258400624,-1.3615898627006282,1.5005225833534412,0.7335588774849925,0.1744289775487459,-0.902316009897349,0.9222533039215101
61,2,0.1868950233302821,0.014277094866523315,1.3248546579847793,-0.9445627386800212,2.348955483933798,-2.6033465585298243,0.8922200171776533,1.0222744006835327,-5.867010378392259,1.9118677635270032,1.142156767032261,0.04503273509191155,-0.05210869241034996,3.7995863752674714,1.100477185950869,1.690761917600696,-0.9738660111251422,-0.1404935428228427,0.6741525857038012,-1.1801759673834757
62,2,1.9708536756801889,0.7173552365789834,0.611808830888627,0.11918672432916969,-3.108930803359205,0.20208016246958085,5.426511840451933,-0.6807763490235587,4.118038187990181,-0.6724491129976373,-0.4437066531976007,-8.172033503882448,0.19687812757292733,-7.328810258673809,-2.7228286069569627,-0.37586473686760613,-1.300632103793374,1.226991285385894,-4.91011182272228,-2.031116472206525
63,1,-0.3135748111514639,-3.234416026561057,0.5653662028663625,-0.7612688141443796,0.10770451355950086,0.17502822395887943,2.017671499559161,0.18163562117399734,-0.21442714244700886,0.36337613736271324,-1.2505476163440443,3.669368944907901,-1.629465874439196,1.031121756028316,1.2637770115347187,-1.7621489579860508,0.7939127873947206,-0.4962688375346217,0.4914005524180446,0.519763385244293
64,2,-0.4550374394943114,0.07350657718843792,2.7654569634820527,0.38211672065913216,-1.9477302873114675,-4.269755202780825,5.956480709819015,0.2639044130783931,4.132746021743159,-0.7940864297432355,0.3741552534671506,-12.542781519399403,-2.2583239824121044,-10.761470117098021,-1.5177216172689678,-2.2473405279624044,0.7464541524124622,-0.6273698190699543,-7.704241841741099,-2.257778855300875
65,0,-0.6024889426557103,-3.9788126957848458,0.09995415408334231,0.1214662146620901,0.4370774105282985,-0.45274185961986146,-0.22996249353814321,0.9111252416775816,0.9137357270058232,-0.015675212454626414,-0.4258525185588323,-0.37791409344267723,0.5254210296133202,-1.0050070926244299,0.5444743172528582,2.6450602705223187,0.30652970733120777,0.7177012116631285,1.5101932055427514,-2.4535114107358686
66,0,0.2576149653805707,-1.237065221479948,2.0055955211371526,-2.471934747374051,-2.3827378435029014,1.3547323497371233,2.517227878270689,0.7917765163184235,2.4238645074832244,-0.635477491326066,0.00013832760582174752,-2.749386576931525,1.9355551028019677,-4.991366113383099,0.22819881907628292,1.9201865025021831,0.09791044878623444,0.5218474079957867,2.331130391811683,-2.194104170883152
67,2,0.9848436161012665,2.9497751543321757,-0.1271053886119984,-0.163029116398656,-2.2718312084546515,3.117884371636003,0.65724900359909,0.7003803865627136,0.795219289195113,-0.8150878230428941,-1.2473173812272758,3.583274499472637,-0.7009252045635848,0.8589385204013186,-0.7949779045248905,-1.6614926026834704,-0.48383816926971646,1.864321489189759,2.2947585033131617,1.4800944762514903
68,2,0.568145037832955,0.9008774698108906,0.8506012473898777,-2.0481167508469187,-0.7483042239225034,-2.1527023489307435,0.8894377451383763,0.6242560764727827,2.4503043059698513,1.068094516134488,-0.6660209692412853,-6.548848436039923,-0.4027789776719589,-5.337633210257423,-0.06777494128042894,2.5458627153394278,0.8083908809416698,1.0869177585606844,1.8265529749788967,-1.6056913251464606
69,1,0.6981468537781813,-0.38590154617434136,1.641708942050742,3.705225911231078,-3.816750336133045,-1.7688449005807354,5.825089435317,2.212980549572906,0.26894198065600616,0.4471140621876569,0.4216014416181566,2.169068515863333,0.7640781501157079,-0.4233747398376222,0.27052986980866106,-4.4883912474761765,0.3190920716089857,1.4393367665893018,-0.35614139167164005,-2.445847793051513
70,0,-1.16456039435691,-0.3596066381975703,-0.4612751315578991,-3.1595820044411465,-3.643190914819729,-1.324466446900408,3.367126613463996,-0.42018927133656325,3.1161458824431914,0.4161899326634141,-0.24604635974344977,-7.084038349005974,0.4615294823006396,-9.389169414013605,0.8723117957135317,1.7704771000787112,0.33813404156368077,1.8494459607290734,3.1873904781745175,-3.3990941555154066
71,4,-4.186116849936174,1.2941464645055962,-1.8729592538308812,-1.6944855423132639,-0.4979639525940519,1.1569422147974606,-3.09666909064603,0.7044989662894681,1.329931972156228,0.34642133482418985,-0.16411335931698232,-7.833336957819658,0.6328814424337509,-7.754898784817267,-0.424289015827367,3.686882870713744,-0.4617596348374906,0.11146892269325587,-0.5934567438139436,-1.8111439867213392
72,3,1.0911910609814934,1.6308382035380395,-0.9890771335767011,0.9525868183956688,3.0849538338765705,1.0591632852643793,-2.1741687016932834,0.6174623468586515,1.4169085450781167,0.3912858079868283,-1.3022166117463962,-0.8607801695854319,0.259814104153694,0.5970514267593461,0.17406676629856963,2.341371258814117,0.4521857101836403,-0.2546751144770968,-0.5980414452088122,-1.4745952804562683
